OBJECTID,ID,SPECIES,STREET,HOUSE_NUMBER,TOWN,SEASON_PLANTED,ObservationDate_baseline,SiteType_baseline,LandUse_baseline,DBH_baseline,DBH_Height_baseline,DBH2_baseline,DBH2_Height_baseline,Height_baseline,Width_baseline,Mortality_baseline,BasalSprouts_baseline,Vigor_baseline,Condition_baseline,Comments_baseline,NOTES_baseline,SiteType_2023,LandUse_2023,DBH_2023,DBH_Height_2023,DBH2_2023,DBH2_Height_2023,Height_2023,Width_2023,Mortality_2023,BasalSprouts_2023,Vigor_2023,Condition_2023,Comments_2023,Crew_Initials_2023,EditDate,Editor,SHADE,ORNAMENTAL,EVERGREEN,LONGITUDE,LATITUDE,POINT_X,POINT_Y,Scientific.Name
5321,10424,Beech,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,0.81,,0.7,,9,6.79,Alive,N,1,Fair,"Herbivory, all red leaves",,BY,SFR-D,4,42,NA,NA,17,16.5,Alive,N,1,Good,NA,JA FW,10/11/2023 15:45,JaAndrews_clarku,1,0,0,176087.6674,901717.0402,-71.79029651,42.36558869,
5322,10442,Sweetgum,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015,BY,SFR-D,0, ,0, ,0,0,Removed,N,NA, , , ,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,176096.7905,901720.917,NA,NA,
5323,10426,Blackgum,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015,BY,SFR-D,0, ,0, ,0,0,Removed,N,NA, , , ,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,1,0,176107.8771,901725.3903,NA,NA,
5324,10444,Tulip,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,1.1,,0,,9,4.08,Alive,N,1,Good,,,BY,SFR-D,7.3,19,NA,NA,33,19,Alive,N,1,Good,NA,JA FW,10/11/2023 15:43,JaAndrews_clarku,1,0,0,176069.0377,901735.9762,-71.79021466,42.36565983,
5325,10441,Serviceberry,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,FY,SFR-D,0.58,,0.46,,7,6.92,Alive,N,1,Good,,,BY,SFR-D,2,20,0.9,24,12,14.5,Alive,N,2,Good,NA,JA FW,10/11/2023 16:01,JaAndrews_clarku,0,0,1,176016.4604,901738.7331,-71.79116186,42.3657818,
5326,10438,Dawn Redwood,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,1.1,,0,,10.5,5.08,Alive,N,1,Good,,,BY,SFR-D,7.3,31,NA,NA,27,21,Alive,N,1,Good,NA,JA FW,10/11/2023 15:40,JaAndrews_clarku,1,0,0,176053.2519,901740.4896,-71.79071528,42.36579874,
5327,10437,Colorado Spruce,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,FY,SFR-D,1.7,,0,,8.33,6.38,Alive,N,1,Good,,,FY,SFR-D,3.9,54,NA,NA,16.5,13,Alive,N,1,Good,NA,JA FW,10/11/2023 15:26,JaAndrews_clarku,0,0,1,176007.0225,901750.2355,-71.79127691,42.36588506,
5328,10439,Dawn Redwood,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,2,,0,,11.5,7.54,Alive,N,1,Good,,,BY,SFR-D,11,43,NA,NA,28.6,27,Alive,N,1,Good,NA,JA FW,10/11/2023 15:38,JaAndrews_clarku,1,0,0,176049.2418,901767.4611,-71.79076508,42.36604144,
5329,10440,Serviceberry,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,1.1,,0.9,,10,8.17,Alive,Y,1,Good,,,BY,SFR-D,2.6,17,1,19,17,17.5,Alive,N,1,Good,Serviceberry lose leaves early,JA FW,10/11/2023 15:30,JaAndrews_clarku,0,0,1,176026.341,901773.0661,-71.79104333,42.3660912,
5330,10428,Colorado Spruce,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,FY,SFR-D,1,,0,,8,5.67,Alive,N,1,Good,,,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA FW,10/11/2023 15:36,JaAndrews_clarku,0,0,1,176020.0037,901785.2545,-71.79112077,42.36620073,
5331,13293,Colorado Spruce,MARSH HAWK WAY,11,W Boylston,Fall 2011,6/7/2015 0:00,FY,SFR-D,1.3,,0,,10,6.96,Alive,N,1,Good,,right side of yard front at corner of forest edge,FY,SFR-D,4.4,54,NA,NA,13.5,13,Alive,N,1,Good,NA,JA FW,10/11/2023 15:23,JaAndrews_clarku,0,0,1,175974.6227,901787.5389,-71.79167179,42.3662199,
5332,10429,Colorado Spruce,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,2.82,,0,,9,6.38,Alive,N,1,Good,,,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA FW,10/11/2023 15:35,JaAndrews_clarku,0,0,1,176023.8938,901792.2095,-71.79107383,42.36626346,
5333,10430,Colorado Spruce,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,3,,0,,9,6.21,Alive,N,1,Good,,,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA FW,10/11/2023 15:35,JaAndrews_clarku,0,0,1,176028.5468,901797.3167,-71.79101755,42.36630958,
5334,10431,Colorado Spruce,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,1.6,,0,,10,6.33,Alive,N,1,Good,,,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA FW,10/11/2023 15:34,JaAndrews_clarku,0,0,1,176031.2017,901802.024,-71.79098552,42.36635204,
5335,10425,Beech,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015,BY,SFR-D,0, ,0, ,0,0,Removed,N,NA, , , ,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,176039.2508,901810.0217,NA,NA,
5336,10443,Sweetgum,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,0,,0,,0,0,Standing Dead,N,NA,,,,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA FW,10/11/2023 15:32,JaAndrews_clarku,1,0,0,176042.7156,901814.3353,-71.79084625,42.36646323,
5337,10427,Blackgum,MARSH HAWK WAY,17,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,0,,0,,0,0,Standing Dead,N,NA,,,,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA FW,10/11/2023 15:33,JaAndrews_clarku,0,1,0,176049.2001,901821.6769,-71.79076783,42.36652953,
5338,13292,Colorado Spruce,MARSH HAWK WAY,11,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,1.9,,0,,7,5.29,Alive,N,1,Good,,right side back yard in corner of forest edge,BY,SFR-D,4.7,43,NA,NA,14,12,Alive,N,1,Good,NA,JA FW,10/11/2023 16:05,JaAndrews_clarku,0,0,1,176018.5476,901827.3724,-71.79114019,42.36657986,
5339,13291,Colorado Spruce,MARSH HAWK WAY,11,W Boylston,Fall 2011,6/7/2015 0:00,BY,SFR-D,2.2,,0,,10,5.92,Alive,N,1,Good,,"right side back yard along forest edge, inline with other cs to left",BY,SFR-D,6.8,54,NA,NA,20,11.5,Alive,N,1,Good,NA,JA FW,10/11/2023 16:06,JaAndrews_clarku,0,0,1,176004.6366,901836.1162,-71.79130943,42.36665815,
5393,11235,Japanese Tree Lilac,MASON ST,15,Worcester,Fall 2011,24/06/2015,FY,MFR,0.9,,0,,8.58,2.46,Alive,N,1,Good,,left of driveway right of house 5' from planter2,FY,MFR,4.9,54,NA,NA,12.1,9,Alive,N,1,Good,Rock mulch at base,JA AN CK,9/16/2023 15:19,JaAndrews_clarku,0,0,1,173779.27,890210.7839,-71.81779983,42.26192592,
5465,16200,Littleleaf Linden,MELROSE ST,36,Worcester,Spring 2011,24/06/2015,BY,SFR-D,1.7,4.5,0,,13.83,7.33,Alive,N,1,Good,Leaf infected by insect,left side of house in backyard 4' off fence 3 of 3,BY,SFR-D,4.7,54,NA,NA,31.6,17,Alive,N,1,Good,Much smaller than other 2 trees next to it. Probably bc of light,JA CK FW,9/20/2023 16:31,JaAndrews_clarku,1,0,0,176399.2519,893294.265,-71.78617083,42.28976966,
5466,16199,Littleleaf Linden,MELROSE ST,36,Worcester,Spring 2011,24/06/2015,BY,SFR-D,4.3,4.5,0,,21.83,11.83,Alive,N,1,Good,,left side of house in backyard 4' off fence 2 of 3,BY,SFR-D,8.8,50,NA,NA,35.1,18,Alive,N,1,Good,NA,JA CK FW,9/20/2023 16:29,JaAndrews_clarku,1,0,0,176403.5822,893299.525,-71.78611854,42.28981715,
5467,16198,Littleleaf Linden,MELROSE ST,36,Worcester,Spring 2011,24/06/2015,BY,SFR-D,3.9,4.5,0,,21.83,11.75,Alive,N,1,Good,Leaf damage insect,left side of house in backyard 4' off fence 1 of 3,BY,SFR-D,9.7,45,NA,NA,36.9,24,Alive,N,1,Good,NA,JA CK FW,9/20/2023 16:27,JaAndrews_clarku,1,0,0,176408.4887,893303.8043,-71.78605922,42.28985582,
5468,16202,Sargent Cherry,MELROSE ST,36,Worcester,Spring 2011,24/06/2015,FY,SFR-D,4.7,4.5,0,,14.83,13.88,Alive,N,1,Good,,left side of drive 3' off fence 2 of 3,FY,SFR-D,18.5,40,NA,NA,22.8,26,Alive,N,2,Fair,NA,JA CK FW,9/20/2023 16:24,JaAndrews_clarku,0,0,1,176418.1485,893313.4891,-71.78594248,42.2899433,
5469,16197,Sargent Cherry,MELROSE ST,36,Worcester,Spring 2011,24/06/2015,FY,SFR-D,4.5,4.5,0,,14.33,15.42,Alive,N,1,Good,,left side of drive 3' off fence 3 of 3,FY,SFR-D,12.3,54,NA,NA,21.6,17,Alive,Y,2,Fair,NA,JA CK FW,9/20/2023 16:21,JaAndrews_clarku,0,0,1,176415.9971,893316.2857,-71.78596868,42.28996842,
5470,16201,Sargent Cherry,MELROSE ST,36,Worcester,Spring 2011,24/06/2015,FY,SFR-D,4.2,4.5,0,,15.25,15.96,Alive,N,1,Good,,left side of drive 3' off fence 1 of 3,FY,SFR-D,14,33,NA,NA,20,29,Alive,N,2,Fair,NA,JA CK FW,9/20/2023 16:19,JaAndrews_clarku,0,0,1,176413.9843,893319.3656,-71.78599321,42.28999608,
5471,16208,Sargent Cherry,MELVILLE ST,18,Worcester,Spring 2011,25/06/2015,FY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,end of driveway,FY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,175837.4822,893051.5574,NA,NA,
5475,16203,Japanese Tree Lilac,MELVILLE ST,18,Worcester,Spring 2011,25/06/2015,BY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,at end of side driveway,BY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,175854.643,893074.9836,NA,NA,
5477,16205,Kousa Dogwood,MELVILLE ST,18,Worcester,Spring 2011,25/06/2015,BY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,in side yard opposite hedge,BY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,1,0,175840.898,893085.1314,NA,NA,
5478,16204,Kousa Dogwood,MELVILLE ST,18,Worcester,Spring 2011,25/06/2015,BY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,in side yard opposite hedge,BY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,1,0,175834.921,893088.2822,NA,NA,
5525,16221,Kousa Dogwood,MIDLAND ST,55,Worcester,Spring 2011,24/06/2015,FY,SFR-D,2,2,0,,9,8.46,Alive,N,1,Good,,15ft right of walk 15ft back from sidewalk,FY,SFR-D,6.1,30,NA,NA,12.9,16.5,Alive,N,1,Good,Several leaders hedges back to consistent heigh,JA AN CK,9/16/2023 16:25,JaAndrews_clarku,0,1,0,172843.6599,891435.0409,-71.82919675,42.27291583,
5613,16261,Serviceberry,MOHAVE RD,28,Worcester,Spring 2011,2/7/2015 0:00,FY,SFR-D,1.98,,0,,14,12.54,Alive,N,1,Good,,Left side of yard along property line 1 of 2,BY,SFR-D,1.6,11,0.6,22,11,9,Alive,Y,4,Poor,Very lame,JA CK,9/28/2023 16:23,JaAndrews_clarku,0,0,1,174231.2243,895530.35,-71.81255837,42.30983228,
5748,16322,Hophornbeam,MOUNT HOLYOKE AVE,9,Worcester,Spring 2011,24/06/2015,FY,SFR-D,1.2,,0,,17.83,7.17,Alive,N,1,Good,,10' from rd left side of house inline with the left edge of left windo,FY,SFR-D,5.5,42,NA,NA,19.5,19,Alive,N,1,Good,NA,JA CA FW,9/20/2023 19:06,JaAndrews_clarku,1,0,0,177348.5476,893260.0428,-71.77465889,42.28948966,
5749,16323,Serviceberry,MOUNT HOLYOKE AVE,9,Worcester,Spring 2011,24/06/2015,BY,SFR-D,2.1,,0,,12,4.67,Alive,N,1,Good,"No permission, blocked by fences",10' from front fence as close to side fence as possible back yard,BY,SFR-D,5.5,54,NA,NA,19.4,16,Alive,N,1,Good,Staked rachet strap to keep tree upright ,JA CA FW,9/20/2023 19:13,JaAndrews_clarku,0,0,1,177338.9695,893267.3547,-71.77477532,42.28955521,
5750,16324,Serviceberry,MOUNT HOLYOKE AVE,9,Worcester,Spring 2011,24/06/2015,BY,SFR-D,0,,0,,14.83,4.92,Alive,N,1,Good,"No permission, blocked by fences",left side evenly spaced between existing trees and other SB,BY,SFR-D,5.6,54,NA,NA,19.3,20,Alive,N,1,Good,NA,JA CA FW,9/20/2023 19:11,JaAndrews_clarku,0,0,1,177331.8441,893271.9071,-71.77486189,42.28959599,
5751,16321,Cherry,MOUNT HOLYOKE AVE,9,Worcester,Spring 2011,24/06/2015,FY,SFR-D,0,,0,,16.83,0,Alive,N,1,Good,"No permission, blocked by fences",as close to the fence corner on right as possible inside fence,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CA FW,9/20/2023 19:08,JaAndrews_clarku,0,1,0,177350.8328,893279.2766,-71.77463193,42.28966288,
5844,1052852,Dawn Redwood,NELSON PL,32,Worcester,Spring 2012,24/06/2015,FY,SFR-D,1,,0,,6.5,6.63,Alive,N,1,Fair,,Front yard left side near old wooden barrel,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JACKFW,9/21/2023 15:17,CKluchman_clarku,1,0,0,173491.2378,893993.1218,-71.82146357,42.29596811,
5846,11242,Ginkgo,NELSON PL,12,Worcester,Fall 2011,29/06/2015,FY,SFR-D,0, ,0, ,0,0,Removed,N,NA, , ,Left of barn,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,173614.3566,894052.7896,NA,NA,
5847,11243,Ginkgo,NELSON PL,12,Worcester,Fall 2011,29/06/2015,FY,SFR-D,0, ,0, ,0,0,Removed,N,NA, , ,Left of barn spaced between spruce and norway,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,173606.2816,894052.8529,NA,NA,
5848,1052732,Dawn Redwood,NELSON PL,26,Worcester,Spring 2012,24/06/2015,BY,SFR-D,2.45,,0,,21,11.04,Alive,N,1,Good,,Behind garage left of stump,BY,SFR-D,9.9,32,NA,NA,30.5,27,Alive,N,1,Fair,codominant stems,JACKFW,9/21/2023 15:21,CKluchman_clarku,1,0,0,173535.9469,894060.9658,-71.8209245,42.29658042,
5849,11237,Balsam Fir,NELSON PL,12,Worcester,Fall 2011,24/06/2015,BY,SFR-D,1.75,,0,,10,6.33,Alive,N,1,Good,,hedgerow to block road,BY,SFR-D,5.6,54,NA,NA,20.1,15,Alive,N,1,Good,NA,JACKFW,9/21/2023 15:35,CKluchman_clarku,0,0,1,173672.0271,894093.9587,-71.81927579,42.29688205,
5851,11240,Fraser Fir,NELSON PL,12,Worcester,Fall 2011,24/06/2015,BY,SFR-D,2.3,,0,,9.33,5.25,Alive,N,1,Good,,hedgerow to block road,BY,SFR-D,5.3,54,NA,NA,19.8,13.5,Alive,N,1,Good,NA,JACKFW,9/21/2023 15:37,CKluchman_clarku,0,0,1,173666.0246,894095.0703,-71.81934863,42.29689185,
5852,11241,Fraser Fir,NELSON PL,12,Worcester,Fall 2011,24/06/2015,BY,SFR-D,1.8,,0,,8.5,4.63,Alive,N,1,Good,,hedgerow to block road,BY,SFR-D,2.8,54,NA,NA,14.8,8,Alive,N,1,Good,NA,JACKFW,9/21/2023 15:39,CKluchman_clarku,0,0,1,173663.4282,894099.8906,-71.81938034,42.29693516,
5853,11238,Balsam Fir,NELSON PL,12,Worcester,Fall 2011,24/06/2015,BY,SFR-D,1.6,,0,,9.5,3.83,Alive,N,1,Good,,hedgerow to block road,BY,SFR-D,3.3,54,NA,NA,16.5,8.5,Alive,N,1,Good,NA,JACKFW,9/21/2023 15:38,CKluchman_clarku,0,NA,1,173670.1603,894100.2552,-71.81929872,42.29693867,
5854,11239,Balsam Fir,NELSON PL,12,Worcester,Fall 2011,24/06/2015,BY,SFR-D,1.6,,0,,8.5,4.58,Alive,N,1,Good,,hedgerow to block road,BY,SFR-D,3.2,48,NA,NA,14.5,7,Alive,N,1,Good,NA,JACKFW,9/21/2023 15:41,CKluchman_clarku,0,0,1,173666.795,894105.3199,-71.81933976,42.29698415,
5855,3216,Honeylocust,NEW BOND ST,88,Worcester,Fall 2010,6/16/2014 0:00,FY,SFR-D,2.4,4.5,NA,,18,8.8,Alive,N,2,Fair,Need to check dieback. Surrounding is crowded with other plants. Has vines on stem.,Front left in mulched area,FY,SFR-D,4.1,38,NA,NA,37.6,20,Alive,N,1,Good,NA,JA CK FW,10/4/2023 18:59,JaAndrews_clarku,1,0,0,174362.2642,895307.1746,-71.81095909,42.30782738,
5858,3218,Kousa Dogwood,NEW BOND ST,88,Worcester,Fall 2010,6/16/2014 0:00,BY,SFR-D,1.7,3.5,NA,,10,6.5,Alive,N,1,Good,,left side backyard in mulched area behind apple,SY,SFR-D,6,19,NA,NA,15.3,20,Alive,N,1,Good,NA,JA CK FW,10/4/2023 18:58,JaAndrews_clarku,0,1,0,174361.8538,895319.7196,-71.81096462,42.30794031,
5859,3209,Japanese Tree Lilac,NEW BOND ST,84,Worcester,Fall 2010,6/16/2014 0:00,FY,SFR-D,2.1,4.5,NA,,12,5.1,Alive,N,1,Good,,rt side of yard in line with forcythia in bare spot,FY,SFR-D,4.3,54,NA,NA,NA,12,Alive,Y,1,Good,NA,JA CK FW,10/4/2023 19:07,JaAndrews_clarku,0,0,1,174413.4112,895322.3637,-71.81033941,42.3079658,
5860,3217,Japanese Tree Lilac,NEW BOND ST,88,Worcester,Fall 2010,6/16/2014 0:00,BY,SFR-D,2.1,4.5,NA,,13,5.65,Alive,N,1,Good,,Right side of back yard,BY,SFR-D,6.5,54,NA,NA,23.2,13,Alive,N,2,Fair,Vertical crack in trunk ,JA CK FW,10/4/2023 18:55,JaAndrews_clarku,0,0,1,174378.6566,895326.3164,-71.81076112,42.30800025,
5863,3220,Serviceberry,NEW BOND ST,88,Worcester,Fall 2010,6/16/2014 0:00,Natural Area,SFR-D,NA,,NA,,NA,NA,Alive,N,4,Poor,"Almost entirely buried and weighed by underbrush and invasive plants and vines, bending because of the weight of other plants, tree has barely any leaves, inaccessible because of surounding underbrush",row behind wall,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023 18:53,JaAndrews_clarku,0,0,1,174369.0897,895338.4772,-71.81087769,42.30810942,
5865,3208,Dawn Redwood,NEW BOND ST,84,Worcester,Fall 2010,6/16/2014 0:00,BY,SFR-D,2.1,4.5,NA,,13,9.6,Alive,N,1,Good,,back yd between shed and prop line on lt side,BY,SFR-D,9.6,54,NA,NA,42.9,29.5,Alive,N,1,Good,NA,JA CK FW,10/4/2023 19:09,JaAndrews_clarku,1,0,0,174389.108,895340.9531,-71.810635,42.30813237,
5866,3215,Ginkgo,NEW BOND ST,88,Worcester,Fall 2010,6/16/2014 0:00,Natural Area,SFR-D,NA,,NA,,NA,NA,Alive,N,NA,Poor,"Almost entirely buried and weighed by underbrush and invasive plants and vines, some green leaves barely visible. Inaccessible due to underbrush.",behind wall chipped area,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023 18:38,JaAndrews_clarku,1,0,0,174361.1446,895342.2565,-71.81097422,42.30814318,
5868,3219,Pin Oak,NEW BOND ST,88,Worcester,Fall 2010,6/16/2014 0:00,Natural Area,SFR-D,2.6,4.5,NA,,16,7.95,Alive,N,1,Good,,behind wall chipped area,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023 18:52,JaAndrews_clarku,1,0,0,174373.4104,895346.5481,-71.81082564,42.30818222,
6006,11829,Tulip,NORTHBORO ST,24,Worcester,Fall 2011,6/7/2015,BY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,behind house close to back prop line left of fence,BY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,177841.6678,890952.1831,NA,NA,
6007,11828,Tulip,NORTHBORO ST,24,Worcester,Fall 2011,6/7/2015,BY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,behind house close to back prop line left of fence,BY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,177833.9427,890953.7285,NA,NA,
6008,16410,Hophornbeam,NORTHBORO ST,24,Worcester,Spring 2011,6/7/2015,BY,MFR,0, ,0, ,0,0,Removed,N,NA, , ,right of house 10' 5' from drive,BY,MFR,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,177835.9749,890969.1032,NA,NA,
6077,16516,Colorado Spruce,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,BY,SFR-D,1.49,,0,,10.5,6.75,Alive,N,1,Good,,5 stagard from left of tree with survay mark up hill,SY,SFR-D,4.4,54,NA,NA,14.8,12.5,Alive,N,1,Good,NA,JA FW,10/11/2023 18:28,JaAndrews_clarku,0,0,1,175420.3943,901818.9707,-71.79840149,42.36648561,
6079,16517,Colorado Spruce,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015,BY,SFR-D,0, ,0, ,0,0,Removed,N,1,Good, ,5 stagard from left of tree with survay mark up hill,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,175427.4208,901820.1395,NA,NA,
6082,16515,Colorado Spruce,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,BY,SFR-D,2.3,,0,,9.58,3.75,Alive,N,1,Good,Nest,5 stagard from left of tree with survay mark up hill,SY,SFR-D,5.8,54,NA,NA,22,12.5,Alive,N,1,Good,NA,JA FW,10/11/2023 18:30,JaAndrews_clarku,0,0,1,175430.8815,901823.3735,-71.79827436,42.36652558,
6084,16514,Colorado Spruce,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,BY,SFR-D,2.01,,0,,10.5,3.25,Alive,N,1,Good,,5 stagard from left of tree with survay mark up hill,SY,SFR-D,6.2,54,NA,NA,22,12,Alive,N,1,Good,NA,JA FW,10/11/2023 18:31,JaAndrews_clarku,0,0,1,175437.1718,901826.9185,-71.79819815,42.36655769,
6085,16510,Kousa Dogwood,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,FY,SFR-D,0.65,,0.6,,8,5.88,Alive,N,1,Good,"Stake still on, overmulched",2 between existing trees,FY,SFR-D,3.9,4,2.2,8,14.5,11.5,Alive,N,1,Good,NA,JA FW,10/11/2023 18:26,JaAndrews_clarku,0,1,0,175407.3768,901828.7168,-71.79855994,42.36657294,
6089,16513,Colorado Spruce,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,BY,SFR-D,1.59,,0,,9.5,5.29,Alive,N,1,Good,,5 stagard from left of tree with survay mark up hill,SY,SFR-D,5.5,54,NA,NA,21,13,Alive,N,1,Good,NA,JA FW,10/11/2023 18:33,JaAndrews_clarku,0,0,1,175440.1099,901831.9975,-71.79816269,42.36660351,
6092,16508,Sargent Cherry,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,FY,SFR-D,1.25,,0,,9.83,5.38,Alive,N,1,Good,Fungus/growth on bark,2 between existing trees,FY,SFR-D,5.5,24,NA,NA,14.5,15,Alive,N,2,Good,NA,JA FW,10/11/2023 18:24,JaAndrews_clarku,0,0,1,175406.2992,901835.5738,-71.79857331,42.36663464,
6100,16505,Crabapple,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,FY,SFR-D,1.12,-1,0,,9.17,6.54,Alive,N,1,Good,,5 stagard to left of existing tree on berm,FY,SFR-D,5.6,38,NA,NA,16.8,21,Alive,N,1,Good,NA,JA FW,10/11/2023 18:23,JaAndrews_clarku,0,1,0,175402.921,901848.8365,-71.79861489,42.36675394,
6101,16507,Sargent Cherry,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,FY,SFR-D,1.4,,0,,8.33,5.75,Alive,N,3,Poor,"Growth on bark, overmulched",5 stagard to left of existing tree on berm,FY,SFR-D,3.9,30,NA,NA,14.2,6.5,Alive,N,3,Poor,NA,JA FW,10/11/2023 18:21,JaAndrews_clarku,0,0,1,175405.0568,901855.4126,-71.79858924,42.36681321,
6102,16435,White Pine,OLDE CENTURY FARM RD,18,W Boylston,Spring 2011,6/7/2015 0:00,BY,SFR-D,0,,0,,0,0,Alive,N,NA,,"Trees are closer to the forest, shoulde be excluded from survey (see pictures)",lt side of house-3 WF in a row between rd and pines-blocking elec box-CHANGED FROM WF,SY,SFR-D,6.9,54,NA,NA,28.3,16,Alive,N,2,Good,NA,JA FW,10/11/2023 18:37,JaAndrews_clarku,0,0,1,175360.9191,901856.5706,-71.79912513,42.36682224,
6104,16430,White Pine,OLDE CENTURY FARM RD,18,W Boylston,Spring 2011,6/7/2015 0:00,BY,SFR-D,0,,0,,0,0,Alive,N,NA,,"Trees are closer to the forest, shoulde be excluded from survey (see pictures)",back yd along tree belt-10 WP staggered along prop line,BY,SFR-D,7,54,NA,NA,21,16.5,Alive,N,4,Fair,Getting overtaken by bittersweet,JA FW,10/11/2023 18:41,JaAndrews_clarku,0,0,1,175320.0202,901860.74,-71.79962182,42.36685848,
6105,16512,Crabapple,OLDE CENTURY FARM RD,9,W Boylston,Spring 2011,6/7/2015 0:00,FY,SFR-D,1,,0,,9.83,6.94,Alive,N,1,Good,Overmulched,5 stagard to left of existing tree on berm,FY,SFR-D,7.9,34,NA,NA,15.4,23.5,Alive,N,1,Good,Mulch volcano,JA FW,10/11/2023 18:21,JaAndrews_clarku,0,1,0,175402.5112,901861.1571,-71.79862038,42.36686484,
